YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,CRS_DEP_TIME,DEP_DELAY_NEW,DEP_DEL15,CRS_ARR_TIME,ARR_DELAY,ARR_DEL15,CANCELLED,SkyCondition,DryBulbCelsius,Visibility,WindSpeed,WindDirection,StationPressure
2016,3,24,4,NK,224,13930,12953,548,0,0,855,-9,0,0,OVC002,3,2,9,40,28.86
2016,3,25,5,NK,224,13930,12953,548,0,0,855,-9,0,0,BKN016 BKN250,-2,10,6,320,29.3
2016,3,26,6,NK,224,13930,12953,548,0,0,855,6,0,0,SCT130 SCT250,-0.6,9,7,160,29.44
2016,3,27,7,NK,224,13930,12953,553,0,0,900,-19,0,0,SCT100 BKN250,6.7,8,9,150,29.23
2016,3,28,1,NK,224,13930,12953,553,0,0,900,19,1,0,SCT020 OVC038,5.6,10,16,310,29.29
2016,3,29,2,NK,224,13930,12953,553,,,900,,,1,FEW250,3.3,10,3,140,29.59
2016,3,30,3,NK,224,13930,12953,553,173,1,900,168,1,0,BKN120 BKN160 OVC250,7.8,10,10,150,29.25
2016,3,31,4,NK,224,13930,12953,553,0,0,900,-17,0,0,BKN012 OVC017,15.6,10,13,220,28.65
2016,3,2,3,NK,226,13577,12265,1531,0,0,1723,-9,0,0,FEW065,16.7,10,13,300,29.91
2016,3,4,5,NK,226,13577,12265,1531,0,0,1723,-7,0,0,FEW043,13.3,10,11,350,29.96
2016,3,7,1,NK,226,13577,12265,1531,0,0,1723,-14,0,0,CLR,15,10,9,150,30.27
2016,3,9,3,NK,226,13577,12265,1531,65,1,1723,57,1,0,CLR,21.7,10,13,200,30.22
2016,3,11,5,NK,226,13577,12265,1531,32,1,1723,33,1,0,CLR,21.7,10,14,210,30.11
2016,3,14,1,NK,226,13577,12265,1531,0,0,1723,-9,0,0,CLR,19.4,10,15,200,29.78
2016,3,16,3,NK,226,13577,12265,1531,0,0,1723,-12,0,0,CLR,21.7,10,18,210,29.76
2016,3,18,5,NK,226,13577,12265,1531,0,0,1723,-6,0,0,CLR,18.9,10,10,120,29.91
2016,3,21,1,NK,226,13577,12265,1531,22,1,1723,18,1,0,CLR,14.4,10,13,300,30.04
2016,3,23,3,NK,226,13577,12265,1531,2,0,1723,-5,0,0,CLR,21.1,10,18,210,30.14
2016,3,25,5,NK,226,13577,12265,1531,0,0,1723,-18,0,0,SCT080,20.6,10,18,220,29.83
2016,3,28,1,NK,226,13577,12265,1531,17,1,1723,13,0,0,FEW065,27.8,10,13,290,29.8
2016,3,30,3,NK,226,13577,12265,1531,61,1,1723,50,1,0,CLR,18.9,10,15,80,30.23
2016,3,2,3,NK,289,12265,13577,1806,0,0,1955,3,0,0,\N,\N,\N,\N,\N,\N
2016,3,4,5,NK,289,12265,13577,1806,1,0,1955,10,0,0,\N,\N,\N,\N,\N,\N
2016,3,7,1,NK,289,12265,13577,1806,0,0,1955,-10,0,0,\N,\N,\N,\N,\N,\N
2016,3,9,3,NK,289,12265,13577,1806,58,1,1955,56,1,0,\N,\N,\N,\N,\N,\N
2016,3,11,5,NK,289,12265,13577,1806,33,1,1955,26,1,0,\N,\N,\N,\N,\N,\N
2016,3,14,1,NK,289,12265,13577,1806,10,0,1955,23,1,0,\N,\N,\N,\N,\N,\N
2016,3,16,3,NK,289,12265,13577,1806,0,0,1955,7,0,0,\N,\N,\N,\N,\N,\N
2016,3,18,5,NK,289,12265,13577,1806,0,0,1955,-4,0,0,\N,\N,\N,\N,\N,\N
2016,3,21,1,NK,289,12265,13577,1806,40,1,1955,27,1,0,\N,\N,\N,\N,\N,\N
2016,3,23,3,NK,289,12265,13577,1806,4,0,1955,-3,0,0,\N,\N,\N,\N,\N,\N
2016,3,25,5,NK,289,12265,13577,1806,0,0,1955,-15,0,0,\N,\N,\N,\N,\N,\N
2016,3,28,1,NK,289,12265,13577,1806,39,1,1955,35,1,0,\N,\N,\N,\N,\N,\N
2016,3,30,3,NK,289,12265,13577,1806,57,1,1955,47,1,0,\N,\N,\N,\N,\N,\N
2016,3,1,2,NK,300,13577,12953,910,0,0,1101,-20,0,0,OVC070,15,10,7,200,30.09
2016,3,2,3,NK,300,13577,12953,910,64,1,1101,51,1,0,FEW032,16.7,10,10,290,29.85
2016,3,3,4,NK,300,13577,12953,910,0,0,1101,-17,0,0,CLR,10,10,9,40,30.2
2016,3,4,5,NK,300,13577,12953,910,119,1,1101,110,1,0,OVC010,7.2,10,3,VR ,29.93
2016,3,5,6,NK,300,13577,12953,910,0,0,1101,-15,0,0,OVC060,9.4,10,7,VR ,30.22
2016,3,6,7,NK,300,13577,12953,910,0,0,1101,8,0,0,FEW041 OVC055,10.6,10,6,30,30.19
2016,3,7,1,NK,300,13577,12953,910,0,0,1101,-12,0,0,CLR,12.8,10,6,140,30.36
2016,3,8,2,NK,300,13577,12953,910,0,0,1101,2,0,0,CLR,20,10,10,250,30.32
2016,3,9,3,NK,300,13577,12953,910,0,0,1101,-4,0,0,CLR,19.4,10,5,190,30.32
2016,3,10,4,NK,300,13577,12953,911,0,0,1100,-15,0,0,CLR,21.7,10,13,210,30.27
2016,3,11,5,NK,300,13577,12953,911,18,1,1100,15,1,0,CLR,21.7,10,8,190,30.17
2016,3,12,6,NK,300,13577,12953,911,0,0,1100,-15,0,0,CLR,21.1,10,5,180,30.22
2016,3,13,7,NK,300,13577,12953,911,0,0,1100,-21,0,0,CLR,21.7,10,11,200,29.98
2016,3,14,1,NK,300,13577,12953,911,0,0,1100,-28,0,0,OVC020,22.2,10,8,270,29.88
2016,3,15,2,NK,300,13577,12953,911,14,0,1100,13,0,0,CLR,22.8,10,8,300,29.85
2016,3,16,3,NK,300,13577,12953,911,10,0,1100,-4,0,0,CLR,24.4,10,9,250,29.85
2016,3,17,4,NK,300,13577,12953,911,0,0,1100,-2,0,0,CLR,23.3,10,5,10,29.91
2016,3,18,5,NK,300,13577,12953,911,35,1,1100,25,1,0,CLR,20,10,13,60,29.93
2016,3,19,6,NK,300,13577,12953,911,0,0,1100,-1,0,0,OVC080,20,10,6,110,29.88
2016,3,20,7,NK,300,13577,12953,911,0,0,1100,-4,0,0,OVC006,8.3,10,6,350,29.91
2016,3,21,1,NK,300,13577,12953,911,12,0,1100,36,1,0,FEW046,10.6,10,14,360,30.09
2016,3,22,2,NK,300,13577,12953,911,0,0,1100,-15,0,0,CLR,14.4,10,8,110,30.32
2016,3,23,3,NK,300,13577,12953,911,0,0,1100,-15,0,0,CLR,19.4,10,15,210,30.24
2016,3,24,4,NK,300,13577,12953,911,0,0,1100,9,0,0,SCT070,21.7,10,5,240,30.14
2016,3,25,5,NK,300,13577,12953,911,0,0,1100,-1,0,0,FEW029,23.9,10,15,240,29.88
2016,3,26,6,NK,300,13577,12953,911,0,0,1100,6,0,0,OVC049,20.6,10,5,140,30.14
2016,3,27,7,NK,300,13577,12953,911,0,0,1100,-6,0,0,OVC004,18.9,4,6,60,30.16
2016,3,28,1,NK,300,13577,12953,911,84,1,1100,66,1,0,FEW021,22.2,10,10,280,29.85
2016,3,29,2,NK,300,13577,12953,911,0,0,1100,-1,0,0,CLR,16.7,10,9,50,30.1
2016,3,30,3,NK,300,13577,12953,911,0,0,1100,-16,0,0,CLR,18.3,10,17,90,30.28
2016,3,31,4,NK,300,13577,12953,911,0,0,1100,-2,0,0,SCT047 SCT055 OVC070,21.1,10,7,VR ,30.04
2016,3,1,2,NK,316,11433,12953,600,0,0,738,9,0,0,SCT015 BKN045 OVC140,-4.4,10,7,80,29.31
2016,3,2,3,NK,316,11433,12953,600,0,0,738,16,1,0,SCT020 BKN035 OVC075,-7.8,10,7,300,29.33
2016,3,3,4,NK,316,11433,12953,600,102,1,738,98,1,0,BKN065 OVC120,-5.6,10,0,0,29.46
2016,3,4,5,NK,316,11433,12953,600,4,0,738,49,1,0,OVC008,-3.3,4,7,10,29.43
2016,3,5,6,NK,316,11433,12953,600,6,0,738,56,1,0,SCT025 BKN035 OVC085,-2.2,2.5,5,140,29.4
2016,3,6,7,NK,316,11433,12953,600,0,0,738,12,0,0,OVC025,-2.8,5,0,0,29.59
2016,3,7,1,NK,316,11433,12953,600,0,0,738,-2,0,0,FEW230,3.3,10,11,200,29.27
2016,3,8,2,NK,316,11433,12953,600,0,0,738,1,0,0,SCT035 OVC065,10,10,7,180,29.32
2016,3,9,3,NK,316,11433,12953,600,0,0,738,-2,0,0,SCT060 BKN160 OVC230,12.8,10,10,190,29.22
2016,3,10,4,NK,316,11433,12953,600,0,0,738,-17,0,0,OVC003,13.9,1.5,7,220,29.27
2016,3,11,5,NK,316,11433,12953,600,0,0,738,-9,0,0,FEW020 SCT065 BKN220,3.9,10,5,350,29.59
2016,3,12,6,NK,316,11433,12953,600,0,0,738,-18,0,0,BKN250,-1.1,5,3,20,29.52
2016,3,13,7,NK,316,11433,12953,600,0,0,738,-13,0,0,OVC070,7.2,7,3,VR ,29.3
2016,3,14,1,NK,316,11433,12953,600,0,0,738,3,0,0,VV002,6.7,0.12,3,180,28.98
2016,3,15,2,NK,316,11433,12953,600,0,0,738,10,0,0,OVC016,9.4,10,3,290,29.09
2016,3,16,3,NK,316,11433,12953,600,0,0,738,-9,0,0,SCT010 BKN028 OVC065,9.4,8,10,180,28.84
2016,3,17,4,NK,316,11433,12953,600,0,0,738,-12,0,0,FEW075 SCT200,6.1,10,17,210,29.05
2016,3,18,5,NK,316,11433,12953,600,0,0,738,-6,0,0,FEW120 SCT250,2.2,10,0,0,29.21
2016,3,19,6,NK,316,11433,12953,600,0,0,738,-14,0,0,FEW070 BKN140,-2.8,10,5,20,29.47
2016,3,20,7,NK,316,11433,12953,600,0,0,738,-14,0,0,BKN110,-2.2,10,7,350,29.44
2016,3,21,1,NK,316,11433,12953,600,0,0,738,-7,0,0,BKN060,-1.7,10,6,290,29.37
2016,3,22,2,NK,316,11433,12953,600,0,0,738,-12,0,0,BKN095 OVC180,2.8,10,6,130,29.24
2016,3,23,3,NK,316,11433,12953,600,0,0,738,-16,0,0,BKN085 OVC180,6.7,8,10,20,29.18
2016,3,24,4,NK,316,11433,12953,600,0,0,738,-16,0,0,OVC004,3.9,2.5,5,60,29.05
2016,3,25,5,NK,316,11433,12953,600,0,0,738,-6,0,0,FEW007 OVC020,-1.7,10,15,300,29.2
2016,3,26,6,NK,316,11433,12953,600,17,1,738,19,1,0,SCT015 BKN230,-1.1,10,5,60,29.54
2016,3,27,7,NK,316,11433,12953,600,7,0,738,1,0,0,SCT250,0.6,6,0,0,29.43
2016,3,28,1,NK,316,11433,12953,600,0,0,738,-5,0,0,FEW008 OVC016,6.7,10,20,270,28.97
2016,3,29,2,NK,316,11433,12953,600,0,0,738,3,0,0,CLR,0,10,8,310,29.56
2016,3,30,3,NK,316,11433,12953,600,8,0,738,-7,0,0,FEW095 BKN140 OVC200,2.2,10,0,0,29.46
2016,3,31,4,NK,316,11433,12953,600,0,0,738,2,0,0,SCT008 BKN020 OVC045,12.8,3,23,180,28.84
2016,3,1,2,NK,331,12953,13930,2159,,,2325,,,1,BKN095,10,10,7,VR ,29.55
2016,3,2,3,NK,331,12953,13930,2159,0,0,2325,-2,0,0,CLR,-1.1,10,9,320,29.93
2016,3,3,4,NK,331,12953,13930,2159,0,0,2325,-10,0,0,BKN039 BKN080 OVC095,1.1,10,7,180,30.06
2016,3,4,5,NK,331,12953,13930,2159,0,0,2325,-8,0,0,CLR,1.1,10,9,20,29.94
2016,3,5,6,NK,331,12953,13930,2159,17,1,2325,-4,0,0,FEW038,1.7,10,0,0,30.05
2016,3,6,7,NK,331,12953,13930,2159,0,0,2325,-20,0,0,CLR,3.9,10,0,0,30.14
2016,3,7,1,NK,331,12953,13930,2159,0,0,2325,-19,0,0,CLR,12.8,10,8,260,29.9
2016,3,8,2,NK,331,12953,13930,2159,20,1,2325,3,0,0,CLR,9.4,7,3,150,30
2016,3,9,3,NK,331,12953,13930,2159,178,1,2325,165,1,0,CLR,20.6,10,3,VR ,29.86
2016,3,10,4,NK,331,12953,13930,2159,34,1,2330,33,1,0,OVC065,20.6,10,5,290,29.73
2016,3,11,5,NK,331,12953,13930,2159,5,0,2330,35,1,0,CLR,10,10,3,VR ,30.19
2016,3,12,6,NK,331,12953,13930,2159,1,0,2330,-17,0,0,CLR,12.2,10,8,260,29.86
2016,3,13,7,NK,331,12953,13930,2159,0,0,2330,-27,0,0,SCT065 OVC095,11.1,10,3,VR ,29.97
2016,3,14,1,NK,331,12953,13930,2159,,,2330,,,1,OVC007,6.7,7,20,80,29.75
2016,3,15,2,NK,331,12953,13930,2159,36,1,2330,67,1,0,OVC033,11.1,10,3,20,29.67
2016,3,16,3,NK,331,12953,13930,2159,73,1,2330,57,1,0,SCT040,10,10,0,0,29.71
2016,3,17,4,NK,331,12953,13930,2159,54,1,2330,40,1,0,CLR,11.7,10,3,260,29.64
2016,3,18,5,NK,331,12953,13930,2159,21,1,2330,41,1,0,CLR,6.1,10,6,300,29.82
2016,3,19,6,NK,331,12953,13930,2159,0,0,2330,-18,0,0,CLR,4.4,10,8,60,29.96
2016,3,20,7,NK,331,12953,13930,2159,0,0,2330,-9,0,0,SCT007 BKN012 OVC025,1.1,1.75,3,VR ,29.8
2016,3,21,1,NK,331,12953,13930,2159,155,1,2330,142,1,0,CLR,3.3,10,18,290,29.89
2016,3,22,2,NK,331,12953,13930,2159,0,0,2330,-23,0,0,CLR,9.4,10,7,VR ,29.86
2016,3,23,3,NK,331,12953,13930,2159,7,0,2330,4,0,0,CLR,12.2,10,3,VR ,29.91
2016,3,24,4,NK,331,12953,13930,2159,53,1,2330,36,1,0,OVC005,7.8,5,3,VR ,29.71
2016,3,25,5,NK,331,12953,13930,2159,33,1,2330,21,1,0,CLR,8.9,10,8,50,29.89
2016,3,26,6,NK,331,12953,13930,2159,0,0,2330,-32,0,0,BKN019,6.7,10,3,VR ,30.24
2016,3,27,7,NK,331,12953,13930,2159,0,0,2330,-28,0,0,OVC025,7.2,9,7,110,30.01
2016,3,28,1,NK,331,12953,13930,2159,156,1,2330,141,1,0,BKN050,10,10,25,290,29.53
2016,3,29,2,NK,331,12953,13930,2159,0,0,2330,-27,0,0,CLR,5,10,M,M,30.08
2016,3,30,3,NK,331,12953,13930,2159,154,1,2330,140,1,0,CLR,9.4,10,7,260,30.01
2016,3,31,4,NK,331,12953,13930,2159,83,1,2330,85,1,0,FEW085 BKN110,17.8,10,3,VR ,29.63
2016,3,11,5,NK,450,11697,14025,2145,0,0,53,-3,0,0,FEW060 SCT250,23.3,10,14,100,30.18
2016,3,12,6,NK,450,11697,14025,2145,0,0,53,-10,0,0,FEW023 FEW180 BKN250,23.3,10,11,130,30.11
2016,3,13,7,NK,450,11697,14025,2145,29,1,53,8,0,0,FEW100 FEW250,23.9,10,5,230,30.03
2016,3,14,1,NK,450,11697,14025,2145,31,1,53,55,1,0,CLR,23.9,10,6,230,30
2016,3,15,2,NK,450,11697,14025,2145,31,1,53,27,1,0,SCT040 SCT049 BKN080,25.6,10,9,290,30.02
2016,3,16,3,NK,450,11697,14025,2145,0,0,53,-17,0,0,FEW250,22.8,10,5,220,30.05
2016,3,17,4,NK,450,11697,14025,2145,18,1,53,9,0,0,BKN080,23.9,10,6,180,29.98
2016,3,18,5,NK,450,11697,14025,2145,60,1,53,58,1,0,FEW070 SCT220,24.4,10,6,190,29.95
2016,3,19,6,NK,450,11697,14025,2145,22,1,53,17,1,0,FEW030 SCT130 BKN180,24.4,10,7,140,29.91
2016,3,20,7,NK,450,11697,14025,2145,49,1,53,46,1,0,FEW018 BKN180,22.8,10,11,260,29.93
2016,3,21,1,NK,450,11697,14025,2145,0,0,53,-5,0,0,OVC250,13.9,10,10,340,30.25
2016,3,22,2,NK,450,11697,14025,2145,0,0,53,-7,0,0,SCT048 BKN250,20.6,10,15,100,30.27
2016,3,23,3,NK,450,11697,14025,2145,0,0,53,-12,0,0,SCT030 SCT047 BKN055,23.3,10,16,110,30.16
2016,3,24,4,NK,450,11697,14025,2145,68,1,53,84,1,0,FEW018 BKN100 OVC250,25,10,7,140,30.02
2016,3,25,5,NK,450,11697,14025,2145,0,0,53,6,0,0,BKN013 BKN021,23.9,10,9,80,30.04
2016,3,26,6,NK,450,11697,14025,2145,112,1,53,106,1,0,FEW020 SCT060 SCT250,25,10,11,110,30.13
2016,3,27,7,NK,450,11697,14025,2145,38,1,53,23,1,0,FEW015 FEW180 BKN250,25,10,3,180,30.08
2016,3,28,1,NK,450,11697,14025,2145,31,1,53,29,1,0,SCT080 BKN250,26.7,10,3,220,30.06
2016,3,29,2,NK,450,11697,14025,2145,12,0,53,11,0,0,SCT023 BKN250,21.7,10,3,350,30.03
2016,3,30,3,NK,450,11697,14025,2145,10,0,53,-3,0,0,FEW022 BKN044,23.9,10,15,110,30.04
2016,3,31,4,NK,450,11697,14025,2145,11,0,53,5,0,0,FEW015,25.6,10,10,130,29.99
2016,3,1,2,NK,451,14025,11697,155,23,1,517,17,1,0,CLR,-9.4,10,10,320,29.86
2016,3,2,3,NK,451,14025,11697,155,0,0,517,31,1,0,SCT011 OVC025,-6.7,10,0,0,29.19
2016,3,3,4,NK,451,14025,11697,155,0,0,517,-12,0,0,FEW043 OVC055,-12.8,10,13,350,29.91
2016,3,4,5,NK,451,14025,11697,155,28,1,517,34,1,0,CLR,-15,10,0,0,30
2016,3,5,6,NK,451,14025,11697,155,0,0,517,-34,0,0,CLR,-11.7,10,7,280,29.98
2016,3,6,7,NK,451,14025,11697,155,0,0,517,-26,0,0,BKN080 OVC100,-7.8,10,0,0,29.98
2016,3,7,1,NK,451,14025,11697,155,0,0,517,-32,0,0,CLR,-0.6,10,6,160,29.79
2016,3,8,2,NK,451,14025,11697,155,0,0,517,-38,0,0,OVC031,1.7,9,0,0,29.85
2016,3,9,3,NK,451,14025,11697,155,15,1,517,-11,0,0,OVC060,2.8,10,0,0,29.7
2016,3,10,4,NK,451,14025,11697,155,0,0,517,-35,0,0,OVC024,13.9,10,0,0,29.67
2016,3,11,5,NK,451,14025,11697,155,2,0,517,-14,0,0,SCT008 BKN012 OVC026,1.7,10,16,360,29.73
2016,3,12,6,NK,451,14025,11697,155,0,0,517,-24,0,0,CLR,-2.8,10,0,0,30.07
2016,3,13,7,NK,451,14025,11697,155,0,0,617,-27,0,0,CLR,8.3,10,13,320,29.72
2016,3,14,1,NK,451,14025,11697,155,0,0,517,-21,0,0,CLR,-4.4,10,0,0,29.9
2016,3,15,2,NK,451,14025,11697,155,32,1,517,36,1,0,OVC050,3.9,10,13,170,29.68
2016,3,16,3,NK,451,14025,11697,155,17,1,517,-7,0,0,OVC055,3.9,6,6,10,29.62
2016,3,17,4,NK,451,14025,11697,155,0,0,517,-21,0,0,VV002,2.2,0.5,0,0,29.49
2016,3,18,5,NK,451,14025,11697,155,0,0,517,-9,0,0,FEW120,3.3,10,3,VR ,29.35
2016,3,19,6,NK,451,14025,11697,155,48,1,517,51,1,0,CLR,-6.7,10,5,290,29.81
2016,3,20,7,NK,451,14025,11697,155,0,0,517,0,0,0,CLR,-7.2,10,9,330,30
2016,3,21,1,NK,451,14025,11697,155,30,1,517,45,1,0,CLR,-6.1,10,0,0,29.61
2016,3,22,2,NK,451,14025,11697,155,0,0,517,-30,0,0,OVC070,-3.3,10,5,20,29.72
2016,3,23,3,NK,451,14025,11697,155,0,0,517,-11,0,0,BKN029 BKN035 OVC046,1.1,8,3,330,29.55
2016,3,24,4,NK,451,14025,11697,155,0,0,517,-20,0,0,OVC070,-1.1,10,13,360,29.97
2016,3,25,5,NK,451,14025,11697,155,65,1,517,86,1,0,OVC085,3.9,10,13,160,29.35
2016,3,26,6,NK,451,14025,11697,155,0,0,517,6,0,0,OVC026,-1.1,10,11,340,30.01
2016,3,27,7,NK,451,14025,11697,155,94,1,517,84,1,0,CLR,-4.4,10,0,0,30.07
2016,3,28,1,NK,451,14025,11697,155,15,1,517,30,1,0,CLR,7.2,10,10,170,29.61
2016,3,29,2,NK,451,14025,11697,155,10,0,517,5,0,0,OVC039,2.2,10,13,300,29.37
2016,3,30,3,NK,451,14025,11697,155,0,0,517,-26,0,0,CLR,-2.2,10,3,230,29.96
2016,3,31,4,NK,451,14025,11697,155,0,0,517,-33,0,0,OVC080,8.3,10,9,170,29.55
2016,3,1,2,NK,475,12953,11433,830,0,0,1032,-1,0,0,SCT050,3.9,10,6,VR ,30.03
2016,3,2,3,NK,475,12953,11433,835,0,0,1037,-14,0,0,FEW041,6.7,10,16,270,29.48
2016,3,3,4,NK,475,12953,11433,835,96,1,1037,136,1,0,CLR,-3.3,10,9,310,30.1
2016,3,4,5,NK,475,12953,11433,835,40,1,1037,69,1,0,BKN009 OVC015,-1.1,1.5,8,60,29.98
2016,3,5,6,NK,475,12953,11433,835,44,1,1037,39,1,0,CLR,-1.1,10,9,10,30.05
2016,3,6,7,NK,475,12953,11433,835,6,0,1037,-2,0,0,BKN060 OVC070,2.2,10,8,60,30.14
2016,3,7,1,NK,475,12953,11433,835,0,0,1037,-25,0,0,CLR,4.4,5,9,230,30.11
2016,3,8,2,NK,475,12953,11433,835,0,0,1037,-27,0,0,CLR,12.2,10,0,0,30.01
2016,3,9,3,NK,475,12953,11433,835,0,0,1037,-15,0,0,CLR,12.8,5,0,0,29.99
2016,3,10,4,NK,475,12953,11433,835,0,0,1037,-15,0,0,CLR,19.4,10,3,260,29.88
2016,3,11,5,NK,475,12953,11433,835,3,0,1037,18,1,0,FEW025 SCT032,14.4,10,M,M,29.93
2016,3,12,6,NK,475,12953,11433,835,0,0,1037,-11,0,0,CLR,8.3,10,0,0,30.19
2016,3,13,7,NK,475,12953,11433,835,0,0,1037,-36,0,0,CLR,14.4,10,0,0,29.9
2016,3,14,1,NK,475,12953,11433,835,0,0,1037,12,0,0,BKN049 OVC055,6.1,7,13,60,29.98
2016,3,15,2,NK,475,12953,11433,835,0,0,1037,-12,0,0,OVC006,7.8,5,6,10,29.66
2016,3,16,3,NK,475,12953,11433,835,0,0,1037,-8,0,0,M,13.3,10,3,50,29.72
2016,3,17,4,NK,475,12953,11433,835,0,0,1037,-13,0,0,CLR,10.6,8,6,VR ,29.72
2016,3,18,5,NK,475,12953,11433,835,0,0,1037,-19,0,0,CLR,10.6,10,11,290,29.66
2016,3,19,6,NK,475,12953,11433,835,0,0,1037,-8,0,0,CLR,4.4,10,5,30,29.99
2016,3,20,7,NK,475,12953,11433,835,0,0,1037,-18,0,0,FEW090 BKN110,1.1,10,15,70,30.03
2016,3,21,1,NK,475,12953,11433,835,8,0,1037,4,0,0,FEW080,2.8,10,3,VR ,29.68
2016,3,22,2,NK,475,12953,11433,835,0,0,1037,-17,0,0,CLR,5,10,8,280,30.05
2016,3,23,3,NK,475,12953,11433,835,0,0,1037,-29,0,0,CLR,12.8,10,10,250,29.8
2016,3,24,4,NK,475,12953,11433,835,0,0,1037,-5,0,0,OVC020,8.3,10,14,80,29.96
2016,3,25,5,NK,475,12953,11433,835,0,0,1037,-8,0,0,OVC025,17.8,10,3,VR ,29.56
2016,3,26,6,NK,475,12953,11433,835,6,0,1037,-3,0,0,CLR,6.1,10,M,M,30.15
2016,3,27,7,NK,475,12953,11433,835,0,0,1037,-29,0,0,OVC019,7.8,10,6,50,30.25
2016,3,28,1,NK,475,12953,11433,835,21,1,1037,26,1,0,OVC005,6.7,2.5,5,70,29.54
2016,3,29,2,NK,475,12953,11433,835,0,0,1037,-9,0,0,CLR,7.8,10,13,290,29.77
2016,3,30,3,NK,475,12953,11433,835,0,0,1037,-4,0,0,CLR,7.8,10,5,60,30.22
2016,3,31,4,NK,475,12953,11433,835,0,0,1037,-4,0,0,CLR,16.7,10,7,VR ,29.86
2016,3,1,2,NK,647,12265,11697,203,0,0,500,-41,0,0,\N,\N,\N,\N,\N,\N
2016,3,2,3,NK,647,12265,11697,203,4,0,500,9,0,0,\N,\N,\N,\N,\N,\N
2016,3,3,4,NK,647,12265,11697,203,0,0,500,-43,0,0,\N,\N,\N,\N,\N,\N
2016,3,4,5,NK,647,12265,11697,203,0,0,500,3,0,0,\N,\N,\N,\N,\N,\N
2016,3,5,6,NK,647,12265,11697,203,0,0,500,-32,0,0,\N,\N,\N,\N,\N,\N
2016,3,6,7,NK,647,12265,11697,203,0,0,500,-36,0,0,\N,\N,\N,\N,\N,\N
2016,3,7,1,NK,647,12265,11697,203,0,0,500,-31,0,0,\N,\N,\N,\N,\N,\N
2016,3,8,2,NK,647,12265,11697,203,13,0,500,12,0,0,\N,\N,\N,\N,\N,\N
2016,3,9,3,NK,647,12265,11697,203,24,1,500,23,1,0,\N,\N,\N,\N,\N,\N
2016,3,10,4,NK,647,12265,11697,203,24,1,500,16,1,0,\N,\N,\N,\N,\N,\N
2016,3,11,5,NK,647,12265,11697,203,0,0,500,-15,0,0,\N,\N,\N,\N,\N,\N
2016,3,12,6,NK,647,12265,11697,203,0,0,500,-23,0,0,\N,\N,\N,\N,\N,\N
2016,3,13,7,NK,647,12265,11697,140,0,0,538,-9,0,0,\N,\N,\N,\N,\N,\N
2016,3,14,1,NK,647,12265,11697,210,0,0,507,-24,0,0,\N,\N,\N,\N,\N,\N
2016,3,15,2,NK,647,12265,11697,210,36,1,507,17,1,0,\N,\N,\N,\N,\N,\N
2016,3,16,3,NK,647,12265,11697,210,0,0,507,-45,0,0,\N,\N,\N,\N,\N,\N
2016,3,17,4,NK,647,12265,11697,210,0,0,507,-14,0,0,\N,\N,\N,\N,\N,\N
2016,3,18,5,NK,647,12265,11697,210,0,0,507,-7,0,0,\N,\N,\N,\N,\N,\N
2016,3,19,6,NK,647,12265,11697,210,0,0,507,-24,0,0,\N,\N,\N,\N,\N,\N
2016,3,20,7,NK,647,12265,11697,210,0,0,507,-24,0,0,\N,\N,\N,\N,\N,\N
2016,3,21,1,NK,647,12265,11697,210,27,1,507,28,1,0,\N,\N,\N,\N,\N,\N
2016,3,22,2,NK,647,12265,11697,210,0,0,507,-37,0,0,\N,\N,\N,\N,\N,\N
2016,3,23,3,NK,647,12265,11697,210,0,0,507,-19,0,0,\N,\N,\N,\N,\N,\N
2016,3,24,4,NK,647,12265,11697,210,0,0,507,-2,0,0,\N,\N,\N,\N,\N,\N
2016,3,25,5,NK,647,12265,11697,210,36,1,507,44,1,0,\N,\N,\N,\N,\N,\N
2016,3,26,6,NK,647,12265,11697,210,0,0,507,9,0,0,\N,\N,\N,\N,\N,\N
2016,3,27,7,NK,647,12265,11697,210,0,0,507,-16,0,0,\N,\N,\N,\N,\N,\N
2016,3,28,1,NK,647,12265,11697,210,70,1,507,99,1,0,\N,\N,\N,\N,\N,\N
2016,3,29,2,NK,647,12265,11697,210,0,0,507,-31,0,0,\N,\N,\N,\N,\N,\N
2016,3,30,3,NK,647,12265,11697,210,0,0,507,-33,0,0,\N,\N,\N,\N,\N,\N
2016,3,31,4,NK,647,12265,11697,210,81,1,507,67,1,0,\N,\N,\N,\N,\N,\N
2016,3,1,2,NK,705,12953,11697,630,0,0,932,-24,0,0,CLR,4.4,10,3,VR ,29.98
2016,3,2,3,NK,705,12953,11697,630,0,0,932,-7,0,0,FEW037 BKN090 OVC110,10.6,10,8,260,29.35
2016,3,3,4,NK,705,12953,11697,630,44,1,932,35,1,0,CLR,-3.3,10,6,VR ,30.08
2016,3,4,5,NK,705,12953,11697,630,0,0,932,26,1,0,FEW012 BKN028 OVC060,-1.1,3,8,90,30
2016,3,5,6,NK,705,12953,11697,630,26,1,932,23,1,0,CLR,-2.2,10,5,VR ,30.04
2016,3,1,2,EV,5393,12953,12451,1459,0,0,1752,-21,0,0,CLR,8.3,10,10,170,29.88
2016,3,1,2,EV,5394,12953,12451,811,18,1,1114,-25,0,0,SCT050,3.9,10,6,VR ,30.03
